Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","100","Bulgaria","5410","Yield","F1783","Eggs Primary","2010","2010","100 mg/An","125522","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5410","Yield","F1783","Eggs Primary","2011","2011","100 mg/An","114547","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5410","Yield","F1783","Eggs Primary","2012","2012","100 mg/An","128223","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5410","Yield","F1783","Eggs Primary","2013","2013","100 mg/An","139416","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5410","Yield","F1783","Eggs Primary","2014","2014","100 mg/An","136282","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5410","Yield","F1783","Eggs Primary","2015","2015","100 mg/An","133306","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5410","Yield","F1783","Eggs Primary","2016","2016","100 mg/An","132955","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5410","Yield","F1783","Eggs Primary","2017","2017","100 mg/An","129767","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2000","2000","kg/ha","4656.8","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2001","2001","kg/ha","3902.4","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2002","2002","kg/ha","4119.9","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2003","2003","kg/ha","4427.5","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2004","2004","kg/ha","3529.4","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2005","2005","kg/ha","2723.1","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2006","2006","kg/ha","3465.8","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2007","2007","kg/ha","3688.9","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2008","2008","kg/ha","3900","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2009","2009","kg/ha","3679.6","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2010","2010","kg/ha","3696.6","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2011","2011","kg/ha","4090.5","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2012","2012","kg/ha","4646.8","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2013","2013","kg/ha","6989.7","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2014","2014","kg/ha","5473.6","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2015","2015","kg/ha","6990.2","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2016","2016","kg/ha","6530.1","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2017","2017","kg/ha","7128.1","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2018","2018","kg/ha","7457.7","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2019","2019","kg/ha","7360.2","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2020","2020","kg/ha","6932.5","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5412","Yield","F1738","Fruit Primary","2021","2021","kg/ha","7592.7","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2000","2000","0.1 g/An","16490","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2001","2001","0.1 g/An","16525","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2002","2002","0.1 g/An","16678","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2003","2003","0.1 g/An","16471","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2004","2004","0.1 g/An","17593","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2005","2005","0.1 g/An","17215","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2006","2006","0.1 g/An","17839","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2007","2007","0.1 g/An","17469","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2008","2008","0.1 g/An","17779","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2009","2009","0.1 g/An","17603","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2010","2010","0.1 g/An","18290","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2011","2011","0.1 g/An","19002","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2012","2012","0.1 g/An","18843","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2013","2013","0.1 g/An","18832","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2014","2014","0.1 g/An","19275","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2015","2015","0.1 g/An","18923","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2016","2016","0.1 g/An","19408","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2017","2017","0.1 g/An","19195","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2018","2018","0.1 g/An","19118","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2019","2019","0.1 g/An","19083","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2000","2000","100 g/An","5341","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2001","2001","100 g/An","5361","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2002","2002","100 g/An","6799","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2003","2003","100 g/An","6371","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2004","2004","100 g/An","7141","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2005","2005","100 g/An","6550","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2006","2006","100 g/An","7284","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2007","2007","100 g/An","6642","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2008","2008","100 g/An","7038","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2009","2009","100 g/An","6923","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2010","2010","100 g/An","7622","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2011","2011","100 g/An","8016","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2012","2012","100 g/An","7379","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2013","2013","100 g/An","8536","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2014","2014","100 g/An","7593","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2015","2015","100 g/An","7396","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2016","2016","100 g/An","7520","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2017","2017","100 g/An","7254","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2018","2018","100 g/An","6695","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2019","2019","100 g/An","6524","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2020","2020","100 g/An","6804","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5420","Yield","F1780","Milk, Total","2021","2021","100 g/An","7181","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2000","2000","100 g/An","207","E","Estimated value",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2001","2001","100 g/An","115","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2002","2002","100 g/An","114","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2003","2003","100 g/An","104","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2004","2004","100 g/An","113","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2005","2005","100 g/An","114","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2006","2006","100 g/An","113","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2007","2007","100 g/An","99","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2008","2008","100 g/An","102","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2009","2009","100 g/An","96","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2010","2010","100 g/An","105","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2011","2011","100 g/An","111","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2012","2012","100 g/An","115","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2013","2013","100 g/An","104","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2014","2014","100 g/An","100","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2015","2015","100 g/An","101","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2016","2016","100 g/An","112","A","Official figure",""
